"residue","predus","ispred","dockpred","annotated"
"17_3UC0",0.9276,0.3003,0.34799,0
"9_3UC0",0.6527,0.7707,0.308375,0
"286_3UC0",0.1565,0.1052,0.302211,0
"26_3UC0",0.3633,0.3802,0.258568,0
"21_3UC0",0.4815,0.0,0.2575,0
"12_3UC0",0.6276,0.8991,0.2575,0
"24_3UC0",0.6625,0.8704,0.246075,0
"36_3UC0",0.2541,0.4998,0.239665,0
"16_3UC0",0.3191,0.3665,0.239007,0
"178_3UC0",0.249,0.1216,0.234158,0
"295_3UC0",0.2299,0.3275,0.2335,0
"143_3UC0",0.2545,0.6127,0.22709,0
"28_3UC0",0.4204,0.2931,0.221008,0
"159_3UC0",0.4111,0.9749,0.213693,0
"284_3UC0",0.4482,0.2245,0.203501,0
"296_3UC0",0.5617,0.2156,0.198981,0
"27_3UC0",0.3428,0.3283,0.197748,0
"142_3UC0",0.3722,0.9546,0.193803,0
"40_3UC0",0.3293,0.7787,0.192652,0
"188_3UC0",0.4767,0.3554,0.188954,0
"288_3UC0",0.1721,0.0887,0.186817,0
"32_3UC0",0.26,0.0,0.182379,0
"167_3UC0",0.5343,0.4109,0.179173,0
"30_3UC0",0.4922,0.0,0.175392,0
"294_3UC0",0.2456,0.3569,0.174077,0
"42_3UC0",0.2768,0.8556,0.172845,0
"186_3UC0",0.4045,0.2448,0.168982,0
"44_3UC0",0.2348,0.6621,0.16479,0
"191_3UC0",0.6308,0.0286,0.152708,0
"160_3UC0",0.2363,0.8786,0.151393,1
"29_3UC0",0.2577,0.5638,0.149667,0
"161_3UC0",0.1469,0.9085,0.149667,1
"176_3UC0",0.3715,0.6501,0.145886,1
"51_3UC0",0.3448,0.7992,0.135531,0
"189_3UC0",0.4025,0.1031,0.132654,0
"166_3UC0",0.3378,0.4065,0.131174,0
"46_3UC0",0.2778,0.6249,0.12575,0
"177_3UC0",0.3247,0.394,0.124024,1
"23_3UC0",0.0,0.0,0.12386,0
"190_3UC0",0.4863,0.0523,0.121641,0
"135_3UC0",0.4382,0.8147,0.119668,0
"50_3UC0",0.5875,0.91,0.118353,0
"282_3UC0",0.2287,0.0728,0.117367,0
"192_3UC0",0.3048,0.0328,0.117284,0
"184_3UC0",0.1748,0.2248,0.116134,0
"47_3UC0",0.251,0.4327,0.110956,0
"37_3UC0",0.2677,0.9752,0.106435,0
"163_3UC0",0.219,0.5516,0.10586,1
"38_3UC0",0.2173,0.0,0.103477,0
"168_3UC0",0.3555,0.7186,0.0973946,1
"187_3UC0",0.2487,0.0911,0.0948467,0
"169_3UC0",0.3528,0.4253,0.0925454,0
"170_3UC0",0.298,0.3348,0.0922988,1
"39_3UC0",0.1761,0.0,0.0920523,0
"140_3UC0",0.1643,0.0,0.0902441,0
"174_3UC0",0.2828,0.9406,0.0899153,1
"136_3UC0",0.2436,0.5355,0.0884359,0
"172_3UC0",0.4836,0.1829,0.0879428,1
"134_3UC0",0.0,0.0,0.0830936,0
"35_3UC0",0.2278,0.0,0.0804635,0
"165_3UC0",0.2378,0.6238,0.0784088,0
"49_3UC0",0.1114,0.54,0.0783266,0
"31_3UC0",0.51,0.0,0.072409,0
"290_3UC0",0.2144,0.2723,0.071998,0
"175_3UC0",0.0,0.0,0.070272,0
"171_3UC0",0.3092,0.516,0.0685461,1
"48_3UC0",0.1962,0.1746,0.0682173,0
"291_3UC0",0.2618,0.1875,0.0580258,1
"293_3UC0",0.2324,0.0779,0.0562998,1
"15_3UC0",0.0,0.0,0.0494781,0
"162_3UC0",0.0862,0.0,0.0491493,1
"185_3UC0",0.0,0.0,0.044218,0
"45_3UC0",0.0,0.0,0.0374784,0
"138_3UC0",0.1711,0.0,0.0371497,0
"173_3UC0",0.1315,0.0,0.0336977,1
"141_3UC0",0.0,0.0,0.0323827,0
"182_3UC0",0.121,0.0862,0.0265472,0
"137_3UC0",0.0,0.0,0.02515,0
"180_3UC0",0.1418,0.0293,0.0241637,1
"164_3UC0",0.0,0.0,0.0193967,0
"292_3UC0",0.0,0.0,0.0176707,0
"33_3UC0",0.0,0.0,0.017342,0
"285_3UC0",0.0,0.0,0.0156982,0
"43_3UC0",0.0,0.0,0.0133147,0
"25_3UC0",0.0,0.0,0.0128216,0
"179_3UC0",0.2599,0.0302,0.00879428,1
"41_3UC0",0.0,0.0,0.00591765,0
"289_3UC0",0.0,0.0,0.00575327,0
"183_3UC0",0.0,0.0,0.00213693,0
"139_3UC0",0.0,0.0,0.00180817,0
"287_3UC0",0.0,0.0,0.00172598,0
"181_3UC0",0.0,0.0,0.00172598,0
"283_3UC0",0.0,0.0,0.00123284,0
"504_3V6O",0.6516,0.4771,1,1
"506_3V6O",0.9274,0.913,0.875672,0
"589_3V6O",0.271,0.133,0.808546,0
"587_3V6O",0.1782,0.0537,0.804411,0
"472_3V6O",0.9188,0.9665,0.786492,0
"585_3V6O",0.4726,0.2599,0.746795,0
"441_3V6O",0.5229,0.0666,0.740731,0
"502_3V6O",0.9222,0.9497,0.728325,1
"622_3V6O",0.3926,0.0634,0.71399,0
"470_3V6O",0.9698,0.7407,0.709993,1
"505_3V6O",0.7321,0.5496,0.682702,0
"471_3V6O",0.9686,0.7939,0.678842,1
"442_3V6O",0.7425,0.0305,0.660234,0
"468_3V6O",0.6208,0.6062,0.658167,1
"586_3V6O",0.3264,0.2273,0.639697,0
"621_3V6O",0.5887,0.2297,0.639421,0
"503_3V6O",0.4352,0.0,0.622743,0
"612_3V6O",0.2162,0.1452,0.601792,0
"571_3V6O",0.1891,0.0,0.557684,0
"614_3V6O",0.212,0.0,0.542522,0
"443_3V6O",0.5952,0.0687,0.528325,0
"625_3V6O",0.4281,0.0227,0.492488,0
"501_3V6O",0.7406,0.4599,0.481323,0
"433_3V6O",0.5204,0.0091,0.474845,0
"495_3V6O",0.5538,0.771,0.472088,0
"617_3V6O",0.311,0.5201,0.466437,0
"435_3V6O",0.5279,0.0036,0.464232,0
"538_3V6O",0.4738,0.232,0.459132,0
"618_3V6O",0.3062,0.1118,0.428808,0
"567_3V6O",0.2894,0.0568,0.427705,0
"583_3V6O",0.4077,0.3635,0.424673,0
"489_3V6O",0.4708,0.0826,0.420262,0
"532_3V6O",0.4323,0.0511,0.415575,0
"541_3V6O",0.3949,0.0731,0.407581,0
"584_3V6O",0.36,0.3972,0.399586,0
"619_3V6O",0.4947,0.3148,0.397795,0
"620_3V6O",0.5737,0.3056,0.394349,0
"599_3V6O",0.5984,0.0896,0.390351,0
"569_3V6O",0.104,0.0,0.389938,0
"507_3V6O",0.3323,0.0,0.377533,0
"590_3V6O",0.2298,0.0162,0.377395,0
"616_3V6O",0.2729,0.9055,0.373398,0
"573_3V6O",0.1872,0.3359,0.367057,0
"493_3V6O",0.4585,0.0334,0.349276,0
"487_3V6O",0.3693,0.1408,0.339904,0
"490_3V6O",0.6126,0.4806,0.335906,0
"598_3V6O",0.5033,0.0,0.328187,0
"624_3V6O",0.5044,0.0168,0.317298,0
"440_3V6O",0.2837,0.0084,0.315507,0
"539_3V6O",0.445,0.0474,0.313163,0
"437_3V6O",0.8544,0.0064,0.309855,0
"615_3V6O",0.2511,0.2102,0.308477,0
"627_3V6O",0.6972,0.1157,0.30379,0
"484_3V6O",0.3284,0.0833,0.303101,1
"496_3V6O",0.3422,0.8151,0.301999,0
"597_3V6O",0.3959,0.0214,0.297726,0
"542_3V6O",0.5424,0.1509,0.29428,0
"630_3V6O",0.7153,0.4977,0.293728,0
"448_3V6O",0.2476,0.01,0.292764,0
"536_3V6O",0.3991,0.0477,0.290283,0
"469_3V6O",0.5111,0.1221,0.286423,1
"588_3V6O",0.1273,0.0,0.273053,0
"451_3V6O",0.38,0.0175,0.272088,0
"492_3V6O",0.9065,0.0302,0.269331,0
"450_3V6O",0.1711,0.0126,0.267402,0
"533_3V6O",0.5322,0.0507,0.265059,0
"475_3V6O",1.0,0.2065,0.256375,0
"491_3V6O",0.4678,0.0563,0.255961,0
"628_3V6O",0.289,0.1015,0.250861,0
"462_3V6O",0.2499,0.0329,0.247967,0
"530_3V6O",0.4802,0.1597,0.246451,0
"553_3V6O",0.6199,0.495,0.242453,0
"580_3V6O",0.6405,0.2494,0.240662,0
"574_3V6O",0.283,0.0,0.240524,0
"568_3V6O",0.2603,0.613,0.239283,0
"466_3V6O",0.272,0.0,0.2357,1
"594_3V6O",0.1807,0.0335,0.234045,0
"486_3V6O",0.1714,0.2143,0.233356,0
"436_3V6O",0.4902,0.0,0.224535,0
"488_3V6O",0.3506,0.0,0.221227,0
"558_3V6O",0.1759,0.083,0.2204,0
"534_3V6O",0.3473,0.0,0.215989,0
"461_3V6O",0.4961,0.0317,0.215024,0
"540_3V6O",0.1642,0.0,0.214473,0
"596_3V6O",0.1149,0.0,0.207857,0
"473_3V6O",0.9168,0.8052,0.205376,0
"494_3V6O",0.5932,0.0257,0.201792,0
"582_3V6O",0.7027,0.0477,0.201654,0
"577_3V6O",0.3388,0.2173,0.200276,0
"460_3V6O",0.5157,0.0625,0.199586,0
"431_3V6O",0.8763,0.0085,0.199586,0
"579_3V6O",0.7758,0.3752,0.1949,0
"581_3V6O",0.2746,0.0961,0.19297,0
"570_3V6O",0.1611,0.0,0.192833,0
"527_3V6O",0.3078,0.0414,0.182771,0
"474_3V6O",0.9382,0.5066,0.179462,0
"434_3V6O",0.5835,0.0,0.178498,0
"509_3V6O",0.0,0.0,0.17836,0
"499_3V6O",0.4985,0.1948,0.178222,0
"449_3V6O",0.0,0.0,0.174638,0
"444_3V6O",0.541,0.0561,0.172984,0
"606_3V6O",0.4179,0.8043,0.168573,0
"632_3V6O",0.7612,0.6611,0.162922,0
"439_3V6O",0.271,0.0,0.153687,0
"551_3V6O",0.7812,0.5106,0.152584,0
"544_3V6O",0.4342,0.3957,0.152584,0
"463_3V6O",0.3605,0.0222,0.147347,0
"578_3V6O",0.4512,0.5804,0.14459,0
"432_3V6O",0.51,0.0,0.143212,0
"601_3V6O",0.9652,0.9634,0.143074,0
"482_3V6O",0.3702,0.2421,0.142385,1
"528_3V6O",0.489,0.7193,0.139766,0
"623_3V6O",0.0,0.0,0.139214,0
"485_3V6O",0.4892,0.037,0.135493,0
"600_3V6O",0.8191,0.0,0.130944,0
"595_3V6O",0.1046,0.0557,0.129152,0
"610_3V6O",0.1706,0.0,0.124466,0
"500_3V6O",0.0,0.0,0.124052,0
"497_3V6O",0.2155,0.1891,0.122812,0
"552_3V6O",0.6877,0.1967,0.117988,0
"537_3V6O",0.307,0.0,0.117298,0
"629_3V6O",0.2487,0.0,0.115782,0
"529_3V6O",0.5666,0.0,0.115782,0
"626_3V6O",0.0,0.0,0.115507,0
"631_3V6O",0.3953,0.0,0.113025,0
"613_3V6O",0.0,0.0,0.110407,0
"604_3V6O",0.9864,0.5146,0.107926,0
"477_3V6O",0.3352,0.066,0.10572,0
"476_3V6O",0.9901,0.6486,0.101447,0
"543_3V6O",0.1868,0.0,0.0951068,0
"467_3V6O",0.4777,0.1554,0.094142,1
"633_3V6O",0.9693,0.2939,0.0912474,0
"550_3V6O",0.8978,0.473,0.0866988,0
"525_3V6O",0.4406,0.026,0.0842178,0
"603_3V6O",0.8043,0.487,0.0770503,0
"605_3V6O",0.5287,0.0,0.0752584,0
"602_3V6O",0.5841,0.7728,0.0740179,0
"516_3V6O",0.5652,0.4288,0.0730531,0
"483_3V6O",0.1186,0.0,0.0712612,0
"549_3V6O",0.8179,0.8366,0.0678153,0
"535_3V6O",0.4405,0.0,0.0662991,0
"526_3V6O",0.243,0.0,0.059683,0
"481_3V6O",0.5938,0.2605,0.0558236,1
"446_3V6O",0.3177,0.0089,0.0552722,0
"480_3V6O",0.2911,0.0648,0.0540317,1
"576_3V6O",0.6186,0.7735,0.0530669,0
"608_3V6O",0.0,0.0,0.0489318,0
"465_3V6O",0.2049,0.0,0.0421778,1
"555_3V6O",0.4115,0.7543,0.0403859,0
"557_3V6O",0.2218,0.1252,0.0370779,0
"546_3V6O",0.6088,0.9376,0.033632,0
"478_3V6O",0.5062,0.0369,0.0333563,0
"520_3V6O",0.5409,0.2406,0.032805,0
"464_3V6O",0.0,0.0,0.032805,0
"522_3V6O",0.2395,0.3002,0.0323915,0
"514_3V6O",0.1949,0.1796,0.0323915,0
"521_3V6O",0.3751,0.4689,0.0321158,0
"607_3V6O",0.0,0.0,0.0315644,0
"515_3V6O",0.1878,0.0,0.0271537,0
"479_3V6O",0.4539,0.0471,0.0254997,0
"545_3V6O",0.5,0.0,0.0241213,0
"523_3V6O",0.2244,0.0305,0.0219159,0
"548_3V6O",0.6253,0.4451,0.0216402,0
"524_3V6O",0.0,0.0,0.0169538,0
"498_3V6O",0.0,0.0,0.016816,0
"572_3V6O",0.0,0.0,0.0166782,0
"547_3V6O",0.0,0.0,0.0118539,0
"511_3V6O",0.0,0.0,0.0104755,0
"438_3V6O",0.0,0.0,0.010062,0
"575_3V6O",0.1968,0.0,0.0088215,0
"508_3V6O",0.0,0.0,0.00785665,0
"447_3V6O",0.0,0.0,0.00441075,0
"510_3V6O",0.3058,0.0,0.00427292,0
"609_3V6O",0.0,0.0,0.00303239,0
"512_3V6O",0.0,0.0,0.00275672,0
"513_3V6O",0.0,0.0,0.00206754,0
"554_3V6O",0.0,0.0,0.00165403,0
"556_3V6O",0.0,0.0,0.00124052,0
"445_3V6O",0.0,0.0,0.00110269,0
"531_3V6O",0.0,0.0,0.000551344,0
"611_3V6O",0.0,0.0,0.000275672,0
"179_3VG9",0.9486,0.307,1,0
"258_3VG9",0.9777,0.1496,0.985673,0
"183_3VG9",0.9709,0.1698,0.958459,0
"257_3VG9",0.9044,0.0,0.663745,0
"176_3VG9",0.8946,0.6058,0.57569,0
"175_3VG9",0.7936,0.6254,0.56869,0
"180_3VG9",0.9606,0.3827,0.474944,0
"254_3VG9",0.9418,0.5504,0.462188,0
"259_3VG9",0.9739,0.1394,0.437328,0
"255_3VG9",0.9796,0.252,0.413974,0
"143_3VG9",0.9329,0.0847,0.410833,0
"187_3VG9",0.9717,0.1188,0.397488,0
"260_3VG9",0.9487,0.1467,0.383946,0
"184_3VG9",0.972,0.0935,0.377012,0
"188_3VG9",0.9802,0.0401,0.32134,0
"79_3VG9",0.9539,0.1449,0.287256,0
"191_3VG9",0.9812,0.0364,0.286471,0
"133_3VG9",0.9656,0.1362,0.283397,0
"182_3VG9",0.8927,0.0,0.261808,0
"262_3VG9",0.9854,0.3562,0.25435,0
"251_3VG9",0.9729,0.6123,0.252126,0
"58_3VG9",0.9716,0.4413,0.249379,0
"261_3VG9",0.9696,0.485,0.242313,0
"83_3VG9",0.9001,0.0,0.237407,0
"141_3VG9",0.993,0.1829,0.222426,0
"62_3VG9",0.9244,0.873,0.204828,0
"129_3VG9",0.9353,0.8828,0.204501,0
"144_3VG9",0.9677,0.7362,0.193314,0
"140_3VG9",0.9434,0.0849,0.187296,0
"57_3VG9",0.9744,0.1934,0.179838,0
"76_3VG9",0.9758,0.0543,0.176371,0
"130_3VG9",0.9838,0.3666,0.167539,0
"247_3VG9",0.9692,0.7346,0.16453,0
"137_3VG9",0.9345,0.0,0.161782,0
"32_3VG9",0.9969,0.3771,0.160801,0
"178_3VG9",0.0,0.0,0.155763,0
"80_3VG9",0.9385,0.1306,0.152296,0
"134_3VG9",0.9793,0.0629,0.149091,0
"185_3VG9",0.907,0.0,0.143923,0
"290_3VG9",0.9998,0.668,0.137511,0
"286_3VG9",0.9838,0.6474,0.134633,0
"192_3VG9",0.9774,0.0573,0.133848,0
"142_3VG9",0.9779,0.262,0.130512,0
"135_3VG9",0.9463,0.0935,0.129203,0
"75_3VG9",0.9689,0.0411,0.129138,0
"29_3VG9",0.998,0.0775,0.127437,0
"50_3VG9",0.9729,0.0905,0.125801,0
"145_3VG9",0.8562,0.4845,0.122858,0
"54_3VG9",0.9685,0.215,0.12253,0
"244_3VG9",0.9815,0.5776,0.122203,0
"70_3VG9",0.9649,0.0925,0.120044,0
"194_3VG9",0.9738,0.0697,0.118932,0
"263_3VG9",0.9819,0.1956,0.115988,0
"148_3VG9",0.4412,0.3784,0.114549,0
"126_3VG9",0.9843,0.2731,0.111736,0
"138_3VG9",0.9255,0.0,0.111344,0
"25_3VG9",0.9787,0.0149,0.110493,0
"53_3VG9",0.9459,0.0611,0.108334,0
"28_3VG9",0.9572,0.0537,0.102774,0
"131_3VG9",0.9685,0.3926,0.0979982,0
"122_3VG9",0.9849,0.2134,0.094073,0
"269_3VG9",0.9871,0.7564,0.0936805,0
"19_3VG9",0.9776,0.0345,0.0921758,0
"241_3VG9",0.9738,0.54,0.0889049,0
"283_3VG9",0.9689,0.1531,0.0862881,0
"306_3VG9",0.9784,0.1917,0.0855685,0
"287_3VG9",0.9604,0.0,0.0828209,0
"268_3VG9",0.9964,0.322,0.0822321,0
"163_3VG9",0.7899,0.1306,0.0796808,0
"65_3VG9",0.9689,0.538,0.079092,0
"272_3VG9",0.9819,0.9808,0.0780453,0
"22_3VG9",0.9815,0.0212,0.0764752,0
"198_3VG9",0.9924,0.3481,0.0763444,0
"73_3VG9",0.977,0.3316,0.0760827,0
"61_3VG9",0.9755,0.881,0.0746435,0
"72_3VG9",0.9436,0.0,0.0736622,0
"279_3VG9",0.9696,0.1957,0.073008,0
"46_3VG9",0.9626,0.0867,0.0720921,0
"174_3VG9",0.5023,0.5679,0.0713725,0
"289_3VG9",0.9883,0.4335,0.07098,0
"93_3VG9",0.9545,0.1727,0.0708491,0
"87_3VG9",0.0,0.0,0.0703912,0
"127_3VG9",0.9904,0.5855,0.0686249,0
"291_3VG9",0.9438,0.3331,0.0678399,0
"300_3VG9",0.9827,0.4297,0.0670548,0
"43_3VG9",0.9907,0.2195,0.0637184,0
"303_3VG9",0.9903,0.5181,0.0637184,0
"195_3VG9",0.9825,0.0524,0.0637184,0
"282_3VG9",0.9433,0.0,0.0633913,0
"248_3VG9",0.9736,0.9484,0.0607746,0
"173_3VG9",0.4184,0.0,0.0597933,0
"296_3VG9",0.9775,0.9686,0.0596624,0
"125_3VG9",0.9196,0.0,0.0594008,0
"21_3VG9",0.9473,0.019,0.0593353,0
"276_3VG9",0.9738,0.4404,0.0581578,0
"8_3VG9",0.9948,0.138,0.0579615,0
"237_3VG9",0.9755,0.1345,0.0576999,0
"199_3VG9",0.9917,0.9004,0.0573728,0
"38_3VG9",0.9584,0.5395,0.0556064,0
"264_3VG9",0.9591,0.0571,0.0545597,0
"266_3VG9",0.9702,0.0883,0.0544289,0
"12_3VG9",0.9512,0.0795,0.051485,0
"309_3VG9",1.0,0.4021,0.0513542,0
"18_3VG9",0.9804,0.0378,0.0507654,0
"252_3VG9",0.9409,0.0,0.0491299,0
"86_3VG9",0.0,0.0,0.0478215,0
"146_3VG9",0.323,0.0,0.0475599,0
"15_3VG9",0.9779,0.0551,0.0474944,0
"147_3VG9",0.639,0.2394,0.0474944,0
"240_3VG9",0.9786,0.1516,0.047429,0
"304_3VG9",0.9948,0.2598,0.0463169,0
"256_3VG9",0.8272,0.0,0.0460552,0
"307_3VG9",0.989,0.5915,0.0457281,0
"26_3VG9",0.9696,0.0,0.0457281,0
"275_3VG9",0.9711,0.4501,0.0451393,0
"51_3VG9",0.0,0.0,0.0437655,0
"33_3VG9",0.9685,0.3307,0.0437655,1
"77_3VG9",0.0,0.0,0.0429805,0
"189_3VG9",0.9254,0.0,0.0422609,0
"47_3VG9",0.943,0.0,0.0411488,0
"96_3VG9",0.9493,0.1495,0.0409525,0
"202_3VG9",0.9762,0.8275,0.0402983,0
"265_3VG9",0.9519,0.0,0.0402329,0
"71_3VG9",0.824,0.0,0.0384666,0
"11_3VG9",0.9882,0.1879,0.0382703,0
"100_3VG9",0.9731,0.7843,0.0374199,0
"68_3VG9",0.9805,0.3918,0.0372236,0
"190_3VG9",0.9136,0.0,0.0370928,0
"299_3VG9",0.9629,0.0,0.0361769,0
"16_3VG9",0.9297,0.0,0.0355881,0
"243_3VG9",0.9401,0.1397,0.035261,0
"162_3VG9",0.9191,0.3052,0.0334947,0
"14_3VG9",0.9716,0.0688,0.0325134,0
"285_3VG9",0.0,0.0,0.0321209,0
"103_3VG9",0.9715,0.9546,0.0318592,0
"123_3VG9",0.9992,0.2349,0.0314013,0
"267_3VG9",0.9788,0.1698,0.0298966,0
"23_3VG9",0.9516,0.0,0.0298966,0
"205_3VG9",0.4142,0.383,0.0292424,0
"31_3VG9",0.9297,0.0,0.0279341,0
"124_3VG9",0.98,0.3103,0.0277378,0
"64_3VG9",0.9548,0.6494,0.0276724,0
"233_3VG9",0.9497,0.0605,0.0276724,0
"6_3VG9",0.9911,0.2578,0.0274761,0
"230_3VG9",0.8132,0.5298,0.0270836,0
"196_3VG9",0.9315,0.0,0.0268219,0
"245_3VG9",0.9293,0.0,0.0264294,0
"128_3VG9",0.9328,0.0,0.0261677,0
"7_3VG9",0.9989,0.219,0.0253173,0
"201_3VG9",0.9321,0.0,0.0244668,0
"119_3VG9",0.9923,0.5204,0.0232893,0
"170_3VG9",0.6884,0.1117,0.0227659,0
"120_3VG9",0.9845,0.8307,0.0225043,0
"271_3VG9",0.9603,0.9324,0.0221772,0
"35_3VG9",0.9548,0.5482,0.0209342,1
"9_3VG9",0.9136,0.0,0.0205417,0
"89_3VG9",0.0,0.0,0.019495,0
"118_3VG9",0.9583,0.6317,0.019495,0
"159_3VG9",0.7294,0.125,0.0193641,0
"69_3VG9",0.9768,0.1126,0.017467,0
"104_3VG9",0.9644,0.0,0.0172053,0
"115_3VG9",0.9623,0.7606,0.0170744,0
"250_3VG9",0.0,0.0,0.0166165,0
"166_3VG9",0.0,0.0,0.0166165,0
"308_3VG9",0.9981,0.6676,0.0160277,0
"302_3VG9",0.0,0.0,0.0159623,0
"236_3VG9",0.9459,0.0,0.0156352,0
"74_3VG9",0.7083,0.0962,0.0147848,0
"172_3VG9",0.0,0.0,0.0147848,0
"17_3VG9",0.9105,0.0,0.0146539,0
"108_3VG9",0.9635,0.8818,0.0145231,0
"161_3VG9",0.9121,0.7892,0.0143268,0
"56_3VG9",0.0,0.0,0.0139343,0
"10_3VG9",0.9557,0.2336,0.0139343,0
"169_3VG9",0.7776,0.1873,0.0137381,0
"82_3VG9",0.0,0.0,0.0136072,0
"139_3VG9",0.8413,0.0,0.0136072,0
"206_3VG9",0.3572,0.3209,0.0126914,0
"66_3VG9",0.8963,0.0,0.0121026,0
"111_3VG9",0.9893,0.374,0.0119717,0
"97_3VG9",0.9492,0.0,0.0118409,0
"273_3VG9",0.0,0.0,0.0115138,0
"132_3VG9",0.0,0.0,0.011383,0
"305_3VG9",0.9819,0.0958,0.0111867,0
"160_3VG9",0.7591,0.0521,0.0104017,0
"67_3VG9",0.9709,0.4139,0.01014,0
"293_3VG9",0.9049,0.761,0.00987832,1
"301_3VG9",0.9834,0.3396,0.00843909,1
"121_3VG9",0.0,0.0,0.00837368,0
"24_3VG9",0.0,0.0,0.00824284,0
"158_3VG9",0.907,0.0564,0.00824284,0
"156_3VG9",0.5558,0.1513,0.00817742,0
"39_3VG9",0.9782,0.273,0.00798116,1
"90_3VG9",0.0,0.0,0.00785032,0
"116_3VG9",0.9726,0.948,0.00785032,0
"107_3VG9",0.987,0.8911,0.00771948,0
"42_3VG9",0.9422,0.0,0.00719613,1
"49_3VG9",0.0,0.0,0.00713071,0
"117_3VG9",0.9591,0.7883,0.00680361,0
"60_3VG9",0.0,0.0,0.00660735,0
"239_3VG9",0.911,0.0,0.00654193,0
"34_3VG9",0.8904,0.0,0.0064111,1
"197_3VG9",0.0,0.0,0.00628026,0
"78_3VG9",0.8129,0.0,0.00621484,0
"44_3VG9",0.0,0.0,0.00588774,0
"40_3VG9",0.9324,0.0,0.00569148,0
"270_3VG9",0.9491,0.5263,0.00569148,0
"13_3VG9",0.0,0.0,0.00549522,0
"181_3VG9",0.8542,0.0,0.00536439,0
"92_3VG9",0.0,0.0,0.00516813,0
"297_3VG9",0.974,0.8894,0.00516813,1
"193_3VG9",0.0,0.0,0.00477561,0
"186_3VG9",0.9002,0.0,0.00464477,0
"209_3VG9",0.3085,0.1602,0.00451393,0
"36_3VG9",0.9684,0.4306,0.0043831,1
"226_3VG9",0.2213,0.0704,0.00431768,0
"167_3VG9",0.8772,0.192,0.00431768,0
"157_3VG9",0.7075,0.3256,0.00425226,0
"280_3VG9",0.0,0.0,0.00418684,0
"203_3VG9",0.0,0.0,0.004056,0
"234_3VG9",0.0,0.0,0.00353264,0
"113_3VG9",0.9839,0.4317,0.00340181,1
"101_3VG9",0.0,0.0,0.00340181,0
"227_3VG9",0.6231,0.159,0.00314013,1
"171_3VG9",0.4627,0.0,0.00300929,0
"164_3VG9",0.8256,0.0737,0.00294387,0
"114_3VG9",0.9903,0.8773,0.00287845,0
"112_3VG9",0.9297,0.9409,0.00274761,0
"292_3VG9",0.864,0.4958,0.00268219,1
"20_3VG9",0.0,0.0,0.0023551,0
"94_3VG9",0.0,0.0,0.00215884,0
"246_3VG9",0.9108,0.0,0.00209342,0
"249_3VG9",0.9117,0.0,0.00196258,0
"136_3VG9",0.0,0.0,0.00196258,0
"165_3VG9",0.7492,0.0397,0.00189716,0
"37_3VG9",0.0,0.0,0.00183174,1
"208_3VG9",0.1524,0.0,0.00163548,0
"278_3VG9",0.0,0.0,0.00150464,0
"222_3VG9",0.0964,0.0381,0.00137381,1
"99_3VG9",0.0,0.0,0.00130839,0
"242_3VG9",0.0,0.0,0.00104671,0
"212_3VG9",0.194,0.0954,0.00098129,0
"55_3VG9",0.9237,0.0,0.000915871,0
"228_3VG9",0.3676,0.1141,0.000915871,1
"200_3VG9",0.0,0.0,0.000915871,0
"102_3VG9",0.9079,0.0,0.000915871,1
"238_3VG9",0.0,0.0,0.000850451,0
"168_3VG9",0.7846,0.1519,0.000850451,0
"110_3VG9",0.9947,0.8669,0.000850451,1
"105_3VG9",0.8493,0.0,0.000850451,0
"59_3VG9",0.0,0.0,0.000719613,0
"284_3VG9",0.0,0.0,0.000719613,0
"231_3VG9",0.9451,0.2532,0.000719613,1
"223_3VG9",0.1522,0.0925,0.000719613,1
"27_3VG9",0.0,0.0,0.000654193,0
"229_3VG9",0.0,0.0,0.000588774,0
"210_3VG9",0.3013,0.0886,0.000588774,0
"81_3VG9",0.7692,0.0,0.000523355,0
"295_3VG9",0.0,0.0,0.000523355,0
"294_3VG9",0.9117,0.2116,0.000523355,1
"274_3VG9",0.9339,0.9454,0.000457935,0
"219_3VG9",0.3344,0.2219,0.000457935,0
"63_3VG9",0.8913,0.0,0.000392516,0
"41_3VG9",0.8686,0.0,0.000392516,1
"224_3VG9",0.1818,0.1079,0.000392516,1
"207_3VG9",0.1297,0.0,0.000392516,0
"177_3VG9",0.7276,0.0,0.000392516,0
"109_3VG9",0.9675,0.802,0.000392516,0
"281_3VG9",0.0,0.0,0.000327097,0
"220_3VG9",0.1358,0.0,0.000327097,0
"204_3VG9",0.0,0.0,0.000261677,0
"84_3VG9",0.8867,0.0,0.000196258,0
"277_3VG9",0.0,0.0,0.000196258,0
"253_3VG9",0.8447,0.0,0.000196258,0
"232_3VG9",0.0,0.0,0.000196258,0
"85_3VG9",0.9035,0.0,0.000130839,0
"30_3VG9",0.0,0.0,0.000130839,0
"298_3VG9",0.0,0.0,0.000130839,1
"221_3VG9",0.1997,0.0423,0.000130839,1
"213_3VG9",0.334,0.1998,0.000130839,0
"211_3VG9",0.1293,0.0,0.000130839,0
"52_3VG9",0.0,0.0,6.54193e-05,0
"48_3VG9",0.0,0.0,6.54193e-05,0
"288_3VG9",0.0,0.0,6.54193e-05,0
"235_3VG9",0.9109,0.0,6.54193e-05,1
"225_3VG9",0.0,0.0,6.54193e-05,0
"218_3VG9",0.2142,0.1144,6.54193e-05,0
"217_3VG9",0.285,0.1927,6.54193e-05,1
