,predus_fscore,predus_mcc,ispred_fscore,ispred_mcc,dockpred_fscore,dockpred_mcc,logisticregresion_fscore,logisticregresion_mcc,linearregression_fscore,linearregression_mcc,randomforest_fscore,randomforest_mcc
5JQ6,0.2857142857142857,0.33909411562556013,0.33333333333333337,0.40335791979653324,0.38095238095238093,0.46762172396750634,0.38095238095238093,0.46762172396750634,0.38095238095238093,0.46762172396750634,0.2380952380952381,0.27483031145458703
5K59,0.11320754716981132,0.0345398474293878,0.2641509433962264,0.20340132375083927,0.22641509433962265,0.1611859546704764,0.3018867924528302,0.24561669283120213,0.2641509433962264,0.20340132375083927,0.07547169811320754,-0.007675521650975067
5K9K,0.38095238095238093,0.3890538564592394,0.19047619047619047,0.15050988607547217,0.5238095238095238,0.5679618342470648,0.4761904761904761,0.508325841651123,0.4761904761904761,0.508325841651123,0.3333333333333333,0.3294178638632976
5KJR,0.07547169811320754,0.029902270570268386,0.1509433962264151,0.11559780208262291,0.0,-0.055793260942086136,0.11320754716981131,0.07275003632644565,0.11320754716981131,0.07275003632644565,0.07547169811320754,0.029902270570268386
5KVD,0.32653061224489793,0.2920833673772815,0.20408163265306123,0.15263995252999502,0.4489795918367347,0.43152678222456803,0.2857142857142857,0.2456022290948527,0.2857142857142857,0.2456022290948527,0.20408163265306123,0.15263995252999502
5KVE,0.37209302325581395,0.2177968781247842,0.37209302325581395,0.2177968781247842,0.0,-0.2479865443995068,0.27906976744186046,0.10135102249371147,0.3255813953488372,0.15957395030924784,0.3255813953488372,0.15957395030924784
5KVF,0.15384615384615383,-0.04161335037270205,0.2564102564102564,0.08770813847784893,0.41025641025641024,0.2816903717536754,0.20512820512820512,0.023047394052573444,0.20512820512820512,0.023047394052573444,0.358974358974359,0.21702962732839992
5KVG,0.10526315789473685,-0.08460500199558134,0.2105263157894737,0.047002778886434074,0.26315789473684204,0.11280666932744178,0.10526315789473685,-0.08460500199558134,0.10526315789473685,-0.08460500199558134,0.15789473684210528,-0.018801111554573632
5KW9,0.0,-0.25088785964476623,0.046511627906976744,-0.19252916185783145,0.0,-0.25088785964476623,0.0,-0.25088785964476623,0.0,-0.25088785964476623,0.18604651162790697,-0.017453068497027213
5L0Q,0.0425531914893617,-0.042774745404882,0.0851063829787234,0.005727162564670394,0.0,-0.0912766533744344,0.0,-0.0912766533744344,0.0,-0.0912766533744344,0.0851063829787234,0.005727162564670394
5L6Y,0.1951219512195122,0.13600922240642832,0.2439024390243903,0.19573501137620772,0.3902439024390244,0.3749123782855459,0.2926829268292683,0.2554608003459871,0.2926829268292683,0.2554608003459871,0.2439024390243903,0.19573501137620772
5LQB,0.0,-0.20720109205909998,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.2352941176470588,0.10073412775995769
5MES,0.35000000000000003,0.2376664458988118,0.4,0.29855619650098675,0.4,0.29855619650098675,0.5,0.4203356977053366,0.45,0.35944594710316163,0.4,0.29855619650098675
5MVZ,0.16216216216216217,0.0616959559245467,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.2702702702702703,0.19422800939209148
5SX4,0.18604651162790697,0.03871855168893791,0.046511627906976744,-0.1293364386204947,0.09302325581395349,-0.0733181085173505,0.046511627906976744,-0.1293364386204947,0.046511627906976744,-0.1293364386204947,0.27906976744186046,0.15075521189522634
5SY8,0.25531914893617025,0.1538554437923503,0.1702127659574468,0.05547169061901065,0.425531914893617,0.3506229501390296,0.2127659574468085,0.10466356720568049,0.2127659574468085,0.10466356720568049,0.3829787234042553,0.30143107355235976
5T5F,0.5789473684210525,0.5593387674767236,0.3684210526315789,0.3034379493142194,0.47368421052631576,0.4313883583954715,0.3684210526315789,0.3034379493142194,0.3684210526315789,0.3034379493142194,0.3157894736842105,0.23946274477359336
5TZ2,0.5365853658536585,0.541079145017838,0.5853658536585366,0.5988391494883876,0.4390243902439025,0.42555913607673906,0.5853658536585366,0.5988391494883876,0.5853658536585366,0.5988391494883876,0.1951219512195122,0.1367591137239916
5TZT,0.2105263157894737,0.06741798217438148,0.3684210526315789,0.2644412231839963,0.0,-0.195279672505105,0.2105263157894737,0.06741798217438148,0.2105263157894737,0.06741798217438148,0.2631578947368421,0.13309239584425311
5TZU,0.06060606060606061,-0.06399827513909434,0.30303030303030304,0.268498510641028,0.0,-0.14712247158412492,0.30303030303030304,0.268498510641028,0.30303030303030304,0.268498510641028,0.18181818181818182,0.10225011775096682
5UGY,0.23255813953488372,0.059622231623981184,0.4186046511627907,0.2900947236158412,0.0,-0.22846838336584385,0.4186046511627907,0.2900947236158412,0.4186046511627907,0.2900947236158412,0.27906976744186046,0.1172403546219462
3SE9,0.0,-0.10985197806642237,0.0,-0.10985197806642237,0.03508771929824561,-0.07057989590767637,0.0,-0.10985197806642237,0.0,-0.10985197806642237,0.03508771929824561,-0.07057989590767637
